,ALLOTHL,AOA,ASDROTH,ASDRRES,BKPREM,CERT,CHBAL,EDCM,EQTOT,ESTINS,FREPP,FX,ID,INTAN,LNAG,LNAUTO,LNCI,LNCONOTH,LNCONRP,LNCRCD,LNOTCI,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,LOCCOM,LOCFPSB,LOCFSB,LOCPSB,NAASSET,NACDIR,NAME,NETINC,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRUSGOV,ORE,OTBFH1L,OTHBRF,P3ASSET,P9ASSET,PARTCONV,RBCT1CER,RBCT1J,REPDTE,RT,RWAJT,SCABS,SCASPNSUM,SCCMOG,SCCMOS,SCCOL,SCCPTG,SCFMN,SCGNM,SCMUNI,SCODOT,SCRMBPI,SCSFP,SCUST,SUBND,SZISLOTH,SZLAUTO,SZLNCI,SZLNCON,SZLNCRCD,SZLNHEL,SZLNOTH,SZLNRES,TRADEL,TRNCBO,TRNIPCOC,TRNMUNI,TRNUSGOV,UC,UCCOMRE,UCCRCD,UCLOC,UCOTHER,UCSC
0,2046,7997,0,0,2066,34369,2255,0,10142,56.30452226,5000,0,34369_20080930,0,0,,68372,47,0,0,13313,0,20825,1116,17436,20672,0,84,0,84,15607,0,MICHIGAN HERITAGE BANK,-4645,1642,0,135136,2035,0,969,4000,9000,4761,18,,,9257,20080930,0,157837,0,0,,0,1217,,2673,124,6851,3160,0,,0,0,0,0,0,0,0,0,0,0,0,0,16610,0,0,2971,622,0,901,1448,0
0,1506,658,0,0,4493,57943,8785,0,8723,58.17111165,0,0,57943_20080930,0,0,,2597,15,1,0,3201,0,33431,0,21575,5700,0,36,0,36,8907,0,AMERICAN SOUTHERN BANK,-1991,10498,0,70708,4270,0,4082,0,0,1990,0,,,8692,20080930,0,84515,0,0,,0,0,,686,1535,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4722,0,0,12528,11261,0,417,850,0
0,1739,10686,0,0,9637,33824,11122,0,11946,71.8791688,0,0,33824_20080930,0,10073,,37668,1823,5766,3374,0,18019,23208,31,42332,12336,0,3143,0,3143,14752,0,GREAT BASIN BANK OF NEVADA,-5311,48507,0,91712,7161,0,830,18500,23500,2725,326,,,11957,20080930,0,191390,0,0,,0,17426,,16925,7421,19365,0,0,,102,0,0,0,0,0,0,0,0,0,0,797,80216,5327,14,50121,6677,7852,3033,32559,0
0,1645,20825,,,2961,8266,24590,,15797,93.09441999,0,,8266_20080930,99,,,13241,516,,0,0,,1484,0,15011,99470,0,,,,6471,0,AMERICAN STERLING BANK,-14440,,,148127,,,5391,,500,6662,2966,,,4246,20080930,,89474,,0,,0,0,,,,0,0,2397,,,0,,,,,,,,,,,27459,,,87085,,0,971,0,
0,17422,75068,0,0,9560,34881,9720,0,164943,81.23968874,4984,0,34881_20080930,0,439007,,133761,18045,689,0,2387,330703,476593,543,111153,90931,0,7366,2113,5253,86667,0,NEW FRONTIER BANK,-1214,16411,0,1580240,20040,0,33621,59278,186786,53506,3093,,,170141,20080930,0,1786082,0,0,,0,0,,76043,0,101286,9683,0,,0,0,0,0,0,0,0,0,0,0,0,0,32387,1162,0,131116,28570,77,3239,99230,0
0,3939,23215,0,0,3812,34639,6202,0,30577,58.26543418,0,0,34639_20080930,0,0,,15441,3583,362,0,178,732,150287,7681,124501,95651,0,483,0,483,9844,0,CAPE FEAR BANK,-4501,25904,0,349348,791,0,2209,28000,42000,9299,0,,,32853,20080930,0,413770,0,0,,0,2861,,29263,125,26877,816,0,,0,0,0,0,0,0,0,0,0,0,0,713,35259,1914,7,61254,19845,0,25839,15570,0
0,16188,41019,0,0,32204,22238,109720,0,55911,48.08875362,0,0,22238_20080630,1331,47,,63627,3523,213,0,72948,395,241817,11581,162923,112143,0,0,0,0,78573,0,OMNI NATIONAL BANK,-5371,62445,0,748456,5014,0,43582,0,105000,30312,639,,,48994,20080630,0,763311,0,0,,0,3747,,13123,23710,2439,6290,2167,,0,2000,0,0,0,0,0,0,0,0,0,767,30156,0,0,97048,72539,0,2943,21566,0
0,5523,36337,0,0,13286,4754,14059,0,54440,71.67341159,14702,0,4754_20080630,1920,7463,,47313,6833,269,0,8837,33311,197451,2884,125253,70442,0,7035,0,7035,20408,0,TEAMBANK NATIONAL ASSN,-5947,14234,0,350440,132933,0,2523,0,77972,31806,273,,,53654,20080630,12974,569720,0,0,,0,39896,,33114,4527,26822,2922,0,,0,0,0,0,0,0,0,0,0,0,0,0,19476,12324,18,94322,59801,0,10160,24361,0
0,1283,6094,0,0,8261,18896,17488,0,9168,79.84939063,7000,0,18896_20080630,12,0,,4894,769,106,0,77,0,28799,697,35647,6859,0,698,0,698,3031,0,COLORADO NATIONAL BANK,-6071,0,0,67209,0,0,460,0,30159,4206,626,,,9312,20080630,0,98277,0,0,,0,3800,,12467,975,7904,148,0,,0,0,0,0,0,0,0,0,0,0,0,0,23331,0,10,5921,4694,0,33,1194,0
0,1685,6218,0,0,234,18243,1237,0,19402,42.9331759,0,0,18243_20080630,0,15,,7339,2035,0,0,0,21,115814,5483,20331,41178,0,216,216,0,17007,0,FIRSTCITY BANK,-3444,141884,0,52247,726,0,30909,0,10000,5981,938,,,19452,20080630,0,210847,0,0,,0,0,,0,0,171,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27518,1957,0,18929,17944,0,985,0,0
0,769,4383,0,0,5650,57558,2975,0,10875,75.51380156,0,0,57558_20080630,0,624,,8983,3900,41,0,500,2844,51293,1243,30109,14533,0,617,617,0,10551,0,FREEDOM BANK OF GEORGIA,-2136,23000,0,68107,5320,0,6691,17000,17000,3478,116,,,10285,20080630,0,128394,0,0,,0,0,,12529,2380,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,15,18516,7434,0,12835,11968,0,295,572,0
0,1927,10360,0,0,877,34820,27325,0,22403,89.60869917,40000,0,34820_20080630,2431,0,,7242,0,0,0,0,0,45991,1205,71079,26301,0,0,0,0,36964,0,SECURITY SAVINGS BANK,-5182,100,0,159857,0,0,8987,10000,30000,339,0,,,21870,20080630,35000,227564,0,0,,0,0,,1399,0,0,0,40101,,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,10333,10333,0,0,0,0
0,813,3358,0,0,2533,20078,9652,0,14216,78.56973628,3366,0,20078_20080630,0,0,,3104,1124,90,0,93,0,115563,10676,19702,61376,0,1817,1817,0,29848,0,HERITAGE COMMUNITY BANK,-11470,0,0,177781,2052,0,0,0,0,15551,541,,,14409,20080630,0,214294,0,0,,0,0,,1763,3211,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,54413,10396,0,47115,13856,0,21594,11665,0
0,371,2623,0,0,5486,35399,1614,0,11739,88.83816405,0,0,35399_20080630,0,766,,4016,638,40,0,18,924,91440,9263,17789,15457,0,0,0,0,7477,0,SILVER FALLS BANK,-309,13740,0,96291,1401,0,1162,13065,16065,14653,0,,,11734,20080630,0,146452,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9741,436,5,15535,9795,0,621,5119,0
0,435,2847,0,0,987,57342,5583,0,8252,72.20055634,0,0,57342_20080630,0,0,,11695,10008,287,0,0,2986,18538,5838,14957,3551,348,0,0,0,3867,0,PINNACLE BANK,-648,29875,0,25747,0,0,308,0,0,71,0,,,6694,20080630,0,77149,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17600,0,0,4165,316,0,0,3849,0
0,3158,5785,0,0,6935,16500,2172,0,27534,47.17902088,0,0,16500_20080630,0,11362,,57455,3875,0,0,9,69597,20436,1743,62530,22126,0,1344,1344,0,3842,0,CORN BELT BANK&TRUST CO,1015,0,0,259190,3576,0,315,1000,19500,8066,0,,,27889,20080630,0,269348,0,0,,0,0,,0,0,3013,250,0,,1007,0,0,0,0,0,0,0,0,0,0,0,9216,121,0,12286,361,0,65,11860,0
0,3805,9624,0,0,25433,34563,109109,0,29471,56.74877204,2294,0,34563_20080630,0,0,,4501,4413,1881,4,185,0,117789,4395,70390,203102,0,141,141,0,40069,0,RIVERSIDE BK GULF COAST,-19154,0,0,464880,4480,0,4394,25705,90705,12113,0,,,36540,20080630,0,413419,0,0,,0,36804,,8973,17473,0,3646,12251,,0,0,0,0,0,0,0,0,0,0,0,0,24897,5,0,53201,19521,0,29276,4404,0
0,697,5774,0,161,833,5431,2692,603,8651,81.08314571,3572,0,5431_20080630,0,44325,,8139,2615,62,273,529,17125,1055,32,4659,3101,0,0,0,0,458,0,SHERMAN COUNTY BANK,619,150,0,43286,7458,0,316,11000,22480,281,408,,,9000,20080630,0,93404,0,0,,0,0,,814,49,9219,2345,8,,0,0,0,0,0,0,0,0,0,3194,0,44,14131,9239,0,13872,287,1405,0,12180,0
0,17136,98086,0,0,51114,22574,64563,0,144394,60.48212185,100000,0,22574_20080630,28018,54458,,293223,92178,9521,0,107286,61335,238796,56334,477545,49656,0,6757,5334,1423,122280,0,COUNTY BANK,-9076,0,0,1332173,128959,0,7730,130000,166283,24740,22202,,,111275,20080630,0,1662893,0,0,,0,13263,,215050,6118,88646,0,4786,,0,20000,0,0,0,0,0,0,0,0,0,0,126665,23151,0,334684,53808,8650,23393,248833,0
0,4316,28924,0,0,4510,23124,25837,0,68409,65.76521679,70908,0,23124_20080630,141,0,,265086,6418,1529,0,261,0,209275,39177,350344,50008,196,6949,0,6949,88768,0,ALLIANCE BANK,-14242,57148,0,793695,9177,0,0,60000,70000,7952,350,,,68268,20080630,0,952246,0,0,,0,96072,,0,0,0,4005,16444,,0,0,0,0,0,0,0,0,0,0,0,0,44888,0,12,230872,57171,344,17879,155478,0
0,1905,17844,0,0,7942,57017,14746,268,24880,92.7301362,0,0,57017_20080630,0,0,,22940,1644,173,0,0,174,165181,0,26916,29871,0,381,0,381,30448,0,FIRSTBANK FINANCIAL SERVICES,-6009,0,0,316156,2571,0,24311,24000,40000,14118,3102,,,25388,20080630,50000,301570,0,0,,0,672,,7849,4963,7549,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8586,439,3,20553,16321,0,1318,2914,0
0,919,3619,0,0,9647,26538,3665,0,13493,88.05568847,0,0,26538_20080630,0,0,,8235,1134,116,202,1523,304,82715,0,12459,107730,0,1115,1115,0,29526,0,OCALA NATIONAL BANK,-7576,23595,0,170063,0,0,11394,20000,25000,6506,4645,,,13570,20080630,1209,194776,0,0,,0,0,,6366,4111,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25180,0,0,13474,6131,549,5451,1343,0
0,2716,9693,,,6021,30763,3483,,8267,89.23013067,0,,30763_20080630,16,,,0,929,,0,161,,90165,0,11236,227324,0,,,,29221,0,SUBURBAN FSB,-22696,,,308269,,,10245,,28200,11576,520,,,8253,20080630,,262183,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,16975,,,22760,,0,6365,74,
0,2366,4413,0,0,610,58001,533,0,22661,99.78934838,0,0,58001_20080630,0,0,,22420,0,0,0,6879,0,250332,0,22679,0,0,10,0,10,71445,0,MAGNETBANK,-17042,0,0,319755,0,0,24447,0,0,15442,0,,,23296,20080630,0,334619,0,0,,0,19868,,0,3840,0,0,0,,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42170,38309,0,0,3861,0
0,4187,30216,0,0,2704,33025,58705,0,57538,48.77004228,75113,0,33025_20080630,4535,4520,,195501,8694,191,190,237,266,237985,5417,77456,14178,0,7344,0,7344,85469,0,1ST CENTENNIAL BANK,-3701,59674,0,430600,13841,2000,7273,42000,81500,27309,20,,,52976,20080630,0,566597,0,0,,0,44890,,4866,27726,11513,0,4753,,0,0,0,0,0,0,0,0,0,0,0,0,37510,0,143,166651,83823,3954,8251,70623,0
0,1216,6034,0,0,1764,34959,9340,0,44678,53.87523881,0,0,34959_20080630,0,0,,88568,4432,2438,90,126,69,171399,13572,111093,44424,0,3082,0,3082,5393,0,BANK OF CLARK COUNTY,1056,36228,0,276255,29458,0,195,30888,30888,7660,6424,,,44684,20080630,0,469143,0,0,,0,0,,0,0,0,0,0,,307,0,0,0,0,0,0,0,0,0,0,0,31322,2442,17,74266,31391,270,3496,39109,0
0,1771,22789,0,0,5269,19733,8103,0,41025,61.18266415,25771,0,19733_20080630,9585,0,,32203,371,0,0,5288,0,60208,16657,83817,39717,0,4112,0,4112,184,0,NATIONAL BANK OF COMMERCE,3163,4594,0,282832,31253,0,0,30070,35070,1894,864,,,32414,20080630,0,283273,0,0,,0,4102,,22289,0,23387,6387,0,,0,0,0,0,0,0,0,0,0,0,0,0,21000,2027,15,44902,7203,0,16864,20835,0
0,375,962,0,0,649,11568,971,0,4766,24.56100968,0,0,11568_20080331,780,0,,5885,5366,0,24,0,8,11944,142,2680,15312,0,80,80,0,102,0,SANDERSON STATE BANK,-88,0,0,24328,9763,0,1938,1950,4450,723,0,,,3955,20080331,0,34200,0,0,,0,0,,1442,940,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5025,609,0,2622,2622,0,0,0,0
0,3263,10523,0,0,11068,35379,7901,0,36320,72.27152313,0,0,35379_20080331,0,0,,102910,3285,641,0,3593,0,194668,17296,20311,84115,154,432,151,281,7708,0,HAVEN TRUST BANK,72,88681,0,273688,15619,0,13557,16000,35000,13835,13545,,,36030,20080331,0,408780,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,8,38368,0,0,80952,68243,0,1505,11204,0
0,3279,12306,0,0,4401,34301,13248,0,13957,85.50863412,4013,0,34301_20080331,0,0,,10880,1390,0,0,0,1329,115389,548,48912,15965,0,557,141,416,27561,0,FIRST GEORGIA COMMUNITY BANK,-95,73544,0,136389,3527,0,12171,8500,17800,32761,0,,,12675,20080331,35000,221568,0,0,,0,0,,9642,1601,5298,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28967,2548,0,15284,7960,0,3526,3798,0
0,20156,144212,,,58685,28344,45572,,275418,68.1724839,0,,28344_20080331,1568,,,160840,147521,,0,5703,,1074584,185860,620833,1645752,0,,,,447632,0,PFF BANK&TRUST,-97154,,,3110393,,,1749,,600000,41431,0,,,273978,20080331,,3545088,,0,,0,0,,,,0,654,0,,,0,,,,,,,,,,,97819,,,685011,,0,160021,44314,
0,37633,336543,,,113602,30968,88788,,1184881,87.54411981,103000,,30968_20080331,19425,,,3931,5863,,0,13726,,44573,88464,24242,11011485,0,,,,1279419,0,DOWNEY SAVINGS&LOAN ASSN FA,-245965,,,9968765,,,229299,,1541074,291614,0,,,1101121,20080331,,7459133,,0,,0,0,,,,0,61,109,,,0,,,,,,,,,,,294995,,,956829,,0,195119,18779,
0,10662,13653,0,0,6781,16490,5338,0,48504,39.66632112,0,0,16490_20080331,0,0,,7500,1922,0,0,0,0,409632,12788,46199,33049,0,278,0,278,60911,0,COMMUNITY BANK,126,0,0,492230,2111,0,34076,0,1500,38325,39843,,,48384,20080331,0,571560,0,0,,0,0,,6787,2748,30667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,65607,3150,0,155572,153607,0,0,1965,0
0,4587,11665,0,0,1944,23595,12494,0,39458,46.10565815,0,0,23595_20080331,5,0,,141285,27,43,0,137,0,176780,32110,144314,0,1539,10145,0,10145,60452,0,SECURITY PACIFIC BANK,-26780,214467,0,242525,100,0,2533,0,30000,34018,16769,,,39499,20080331,0,519077,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,54042,0,5,74863,11777,0,0,63086,0
0,56642,262048,0,0,45417,26870,526016,0,531611,82.82849106,8260,0,26870_20080331,190473,6657,,118922,105404,228,0,154085,10589,1351943,27342,353743,1837549,0,10613,1099,9514,361579,0,FRANKLIN BANK SSB,-35702,115,0,2712878,37677,0,52359,1094670,1983170,77600,0,,,358420,20080331,115099,3988236,33926,0,,0,0,,324491,43334,3902,28751,242212,,0,15000,0,0,0,0,0,0,0,0,0,291,454076,123035,27,736438,640534,0,1017,94887,0
0,679,7413,0,0,14017,57930,6173,0,20391,74.4098471,4524,0,57930_20080331,0,0,,36878,2004,515,0,0,1680,83367,15625,69685,30659,1937,0,0,0,19608,0,FREEDOM BANK,-7834,18591,0,220838,1580,0,3794,2000,5320,15997,291,,,16446,20080331,0,254726,0,0,,0,0,,1873,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18968,0,0,31580,19321,0,2828,9431,0
0,2827,5566,0,0,7001,58241,21484,0,26628,80.72605791,8000,0,58241_20080331,0,0,,25347,489,2,0,10789,0,262022,3927,32320,2000,0,0,0,0,32197,0,ALPHA BANK&TRUST,-292,4712,0,317366,1783,0,3270,9000,12977,30022,0,,,26539,20080331,0,371241,0,0,,0,853,,10626,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10890,0,0,69548,56682,0,1225,11641,0
0,333,1303,0,0,3929,13789,1390,0,3426,90.86666035,1727,0,13789_20080331,1228,121,,5124,2685,0,0,10,924,2988,493,8766,6829,25,0,0,0,1655,0,MERIDIAN BANK,-706,1100,0,27857,2155,0,237,0,0,567,25,,,1858,20080331,0,32656,0,0,,0,0,,8077,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10416,449,1,1984,951,0,0,1033,0
0,1074,1698,0,1751,1207,57654,1092,0,5899,40.58530284,0,0,57654_20080331,0,0,,11478,239,61,0,0,0,18675,393,25565,41895,0,75,0,75,10918,0,MAIN STREET BANK,-3185,99,0,113960,0,0,1768,0,5000,2125,0,,,5785,20080331,12198,104244,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5845,0,0,12410,4851,0,4174,3385,0
0,12005036,19793395,,,2778635,32633,4521702,,26393317,0,6151680,,32633_20071231,13952157,,,3283967,205110,,9860347,125680,,4188416,31334456,8456391,193825517,687,,,,6121610,0,WASHINGTON MUTUAL BANK,274250,,,179439049,,,1020919,,86771168,4741615,310251,,,20808708,20071231,,249941261,,0,,0,952846,,,,1576048,2001590,12771385,,,7832011,,,,,,,,,,,7216396,,,131969921,,47524499,58728534,842982,
0,640,4039,,,2754,6782,8165,,9624,0,0,,6782_20071231,608,,,11811,7988,,0,185,,8170,3618,15808,66653,0,,,,34569,0,AMERIBANK INC,-10133,,,94420,,,2524,,0,8261,0,,,9012,20071231,,111150,,0,,0,0,,,,0,0,106,,,0,,,,,,,,,,,31207,,,7784,,0,721,278,
0,9427,22835,0,0,39868,34194,11463,0,165031,0,41360,0,34194_20071231,779,0,,136269,3421,529,0,1055,5,955419,10490,278407,40310,0,2382,2382,0,11466,0,SILVER STATE BANK,26424,0,0,1163096,139,0,0,54000,84000,5186,0,,,164954,20071231,0,1607929,0,0,,0,0,,4185,142,0,0,0,,9578,0,0,0,0,0,0,0,0,0,0,0,66289,41,246,490629,417325,0,8698,64606,0
0,12986,63140,0,0,21578,35469,5212,0,68491,0,45000,0,35469_20071231,0,0,,21573,1198,399,0,0,0,728705,17656,130894,38300,2355,0,0,0,136794,0,INTEGRITY BANK,-45196,21926,0,965253,65,0,9289,0,65000,98587,1611,,,65460,20071231,0,1080974,0,0,,0,77653,,38621,0,0,0,2720,,0,18000,0,0,0,0,0,0,0,0,0,0,12749,246,6,263401,252874,0,2249,8278,0
0,2812,12324,0,0,1631,22728,46502,0,46740,0,19838,0,22728_20071231,0,0,,160750,1447,33,0,123,520,331801,3158,108753,37428,22229,0,0,0,14974,0,COLUMBIAN BANK&TRUST CO,15545,26235,0,448231,2122,0,12296,36600,75225,5198,4487,,,46538,20071231,0,693172,0,0,,0,426,,721,17,0,0,0,,1009,10000,0,0,0,0,0,0,0,0,0,453,88372,1381,0,81210,70789,0,1788,8633,0
0,1281,2546,0,0,14037,57523,4637,0,14380,0,6500,0,57523_20071231,42,3548,,30891,2318,0,0,2067,0,72225,7133,57050,32770,0,2145,0,2145,33759,0,FIRST PRIORITY BANK,-18997,169,0,220198,282,0,0,0,9013,13132,0,,,14380,20071231,0,237565,0,0,,0,2815,,17485,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10740,0,0,49469,44929,0,2094,2446,0
0,2954,2602,0,0,315,57961,11442,0,20761,0,0,0,57961_20071231,0,0,,24856,0,350,0,441,0,21595,1999,14298,0,0,2145,215,1930,1997,0,FIRST HERITAGE BANK N A,2496,0,0,76002,0,0,0,0,0,0,0,,,20761,20071231,91395,87504,0,0,,0,0,,192,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,38011,0,0,22056,9581,0,0,12475,0
0,15173,24161,0,125,2585,27011,67874,0,127745,0,500,0,27011_20071231,29486,0,,128691,1391,2867,0,1040,0,329941,2318,313701,23679,0,12198,8923,3275,8749,0,FIRST NB OF NEVADA,28103,93977,0,1042657,13032,0,0,63000,73000,25474,212,,,98893,20071231,26570,1015618,0,0,,0,0,,3356,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,77675,16329,1,434,238012,179378,0,9489,49145,0
0,1170306,1945538,,,161374,29730,561567,,2173983,0,-387,,29730_20071231,2682598,,,48637,6234,,0,12142,,3521200,228608,91947,16281802,0,,,,1344834,0,INDYMAC BANK FSB,-564548,,,17855511,,,196042,,11188800,817793,2597,,,1852322,20071231,,19378154,,0,,0,39946,,,,0,0,7068750,,,0,,,,,,,,,,,126267,,,15293374,,0,4788107,1020,
0,405,3530,0,0,1164,12736,1759,0,3671,0,0,0,12736_20070930,0,2742,,13155,1840,31,0,420,1281,5477,265,7627,3733,0,32,32,0,1498,0,FIRST INTEGRITY BANK NA,-2833,0,0,28373,2414,0,2221,1000,1000,2049,0,,,3206,20070930,0,41743,0,0,,0,0,,0,65,592,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,12471,5547,1,8466,3241,0,1206,4019,0
0,5098,42639,0,56585,23114,33901,10787,0,178270,0,0,0,33901_20070930,417,23,,62144,25340,0,11134,659,2138,1348589,18938,193589,115697,0,13363,13363,0,60190,0,ANB FINANCIAL NATIONAL ASSN,16634,2652,0,1662463,22136,0,22570,0,32998,73695,11678,,,178114,20070930,32140,1835396,0,0,,0,24820,,314,0,0,0,0,,44944,0,0,0,0,0,0,0,0,0,0,5,18254,6576,0,400372,345220,34432,6575,14145,0
0,251,449,0,0,350,1971,364,0,3124,0,473,0,1971_20070630,1424,4406,,1483,1915,0,0,18,2581,0,0,500,4211,0,0,0,0,28,0,HUME BANK,92,0,0,10564,532,0,0,630,2090,133,77,,,1726,20070630,0,15527,0,0,,0,0,,3,620,272,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2123,359,0,0,0,0,0,0,0
0,567,882,0,0,1215,24660,1756,0,1119,81.80256921,0,0,24660_20070630,0,0,,7454,2571,19,182,0,0,1790,976,13861,11160,0,105,105,0,6170,0,DOUGLASS NATIONAL BANK,-1008,1437,0,35296,9600,0,605,0,1000,4052,227,,,1553,20070630,0,39037,0,0,,0,1122,,8491,98,0,0,0,,751,0,0,0,0,0,0,0,0,0,0,0,10207,1341,0,452,0,350,0,102,0
0,272,1998,0,0,565,16848,4393,0,8350,0,0,0,16848_20070331,108,10,,6489,1176,0,0,16,0,11996,0,1234,119272,0,0,0,0,17867,0,MIAMI VALLEY BANK,-6005,1390,0,123076,1500,0,1783,0,0,14645,473,,,8350,20070331,0,127754,0,0,,0,0,,123,2652,320,0,0,,0,0,0,0,0,0,0,0,0,0,0,773,21346,516,11,48356,0,0,0,48356,0
0,136495,124302,,,21989,32575,609037,,218555,0,57515,,32575_20061231,93426,,,262793,461985,,0,194280,,208372,1594,0,1373805,2347,,,,124277,0,NETBANK,-191139,,,2538911,,,13779,,604197,35249,0,,,173672,20061231,,2219573,,0,,0,0,,,,0,4105,107077,,,0,,,,,,,,,,,81932,,,716848,,0,51800,7418,
0,119,90,0,0,175,35353,1307,0,1133,0,0,0,35353_20060630,0,0,,63,1186,0,0,0,0,0,574,1430,9782,0,0,0,0,0,0,METROPOLITAN SAVINGS BANK,23,0,0,12626,0,0,0,,0,0,0,,,1133,20060630,0,7479,0,0,,0,0,,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0
0,188,1299,0,0,974,1249,6199,0,4326,0,0,0,1249_20030930,0,2960,,18349,4139,48,0,29,1621,3209,576,4600,2276,80,464,98,366,3872,0,BANK OF EPHRAIM,-745,0,0,32702,2282,0,1238,,0,2003,46,,,4320,20030930,0,42961,0,0,,0,139,,1093,0,1316,0,0,,100,0,0,0,0,0,0,0,0,0,0,0,21816,470,0,2902,2902,0,0,0,0
0,149,382,0,0,133,26778,1500,0,732,0,0,0,26778_20030630,0,0,,9789,493,0,0,119,0,0,637,3332,3517,0,25,25,0,3505,0,RELIANCE BANK,-907,0,0,23962,0,0,0,,0,526,6,,,580,20030630,0,15437,0,0,,0,0,,3066,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5565,0,0,1648,0,0,0,1648,0
0,612,2638,0,0,7651,26838,3656,0,7383,0,0,0,26838_20030630,0,0,,7910,4121,269,0,112,0,3227,1857,20962,15341,0,44,0,44,2320,0,GUARANTY NB OF TALLAHASSEE,-1352,8937,0,45305,0,0,565,,537,582,1023,0,,6517,20030630,0,58846,0,0,,0,1280,,201,1644,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21692,0,0,2163,393,0,3,1767,0
0,257,231,,,270,31330,3158,,2082,0,0,,31330_20030630,0,,,0,41,,0,9,,0,1087,2639,2235,0,,,,261,0,DOLLAR SAVINGS BANK,67,,,,,,0,,0,0,0,,,2082,20030630,,5300,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,,,,0,,,,,
0,82,76,0,0,230,27203,1447,0,771,0,0,0,27203_20030331,0,0,,588,1476,0,0,0,0,0,51,119,5818,0,0,0,0,79,0,PULASKI SAVINGS BANK,23,0,0,8376,0,0,64,,0,103,0,,,771,20030331,0,5424,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0
0,189,614,0,0,174,11639,3240,0,2014,0,750,0,11639_20020930,0,4950,,7937,1514,220,63,29,2239,361,0,1893,4544,0,0,0,0,0,0,FIRST NB OF BLANCHARDVILLE,319,0,0,20502,506,0,0,,1650,85,36,,,2014,20020930,0,20351,0,0,,0,0,,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1344,417,0,851,0,485,33,333,0
0,8751,20372,0,0,5623,27094,54268,0,58105,0,0,0,27094_20020630,4873,0,,715073,584,0,0,20513,0,0,205280,87387,14950,25,47271,47271,0,101814,0,SOUTHERN PACIFIC BANK,-17551,93040,0,893212,3801,68,226,,85000,7988,0,0,,53155,20020630,0,1070235,0,0,,0,0,,0,35519,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419973,0,0,0,419973,0
0,156,1193,0,0,318,16445,1044,0,2730,0,0,0,16445_20020331,0,10191,,7139,5723,0,0,0,196,0,0,981,2092,0,0,0,0,0,0,FARMERS B&T OF CHENEYVILLE,130,3220,0,20872,710,0,0,,0,18,0,,,2706,20020331,0,22279,0,0,,0,0,,264,292,90,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2927,218,0,1500,0,0,0,1500,0
0,220,2348,0,0,648,9961,1113,0,5312,0,0,0,9961_20020331,0,3344,,13611,7500,0,0,259,2327,2058,387,14200,12041,0,123,123,0,3484,0,BANK OF ALAMO,-803,0,0,45370,592,0,405,,7611,6624,808,,,5347,20020331,0,60252,0,0,,0,0,,226,72,1526,995,0,,0,0,0,0,0,0,0,0,0,0,0,0,11152,4023,0,2323,106,0,0,2217,0
